,salary_min,salary_max,currency,vacancy,link,source
1708,,,,Кассир,https://hh.ru/vacancy/51730210?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1709,40700.0,,руб.,Продавец-кассир (м. Нагатинская),https://hh.ru/vacancy/49106891?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1710,32190.0,40829.0,руб.,Кассир Супермаркет АШАН Каширское 1,https://hh.ru/vacancy/52248480?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1711,33000.0,39000.0,руб.,Продавец-кассир (Бабушкинская),https://hh.ru/vacancy/52059974?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1712,33000.0,39000.0,руб.,"Продавец-кассир (Бабушинская, Свиблово)",https://hh.ru/vacancy/52095582?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1713,40873.0,55958.0,руб.,Продавец-кассир Ашан Братеево,https://hh.ru/vacancy/51895607?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1714,39000.0,46000.0,руб.,Продавец-кассир (м. Домодедовская),https://hh.ru/vacancy/41747778?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1715,35000.0,42000.0,руб.,Продавец-кассир ( ​Котельники),https://hh.ru/vacancy/48474459?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1716,35000.0,45000.0,руб.,Кассир (м. Сокольники),https://hh.ru/vacancy/49006530?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1717,39000.0,43000.0,руб.,Продавец-кассир (м. Кунцевсая),https://hh.ru/vacancy/51789996?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1718,39000.0,46000.0,руб.,Продавец-кассир (м. Царицыно),https://hh.ru/vacancy/47177448?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1719,35000.0,45000.0,руб.,Кассир (м. Раменки),https://hh.ru/vacancy/50870618?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1720,30000.0,,руб.,Продавец-кассир (м. Варшавская),https://hh.ru/vacancy/49848596?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1721,35931.0,,руб.,Продавец-кассир (п Филимонковское),https://hh.ru/vacancy/50583538?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1722,35000.0,40000.0,руб.,Продавец-кассир (м Тимирязевская),https://hh.ru/vacancy/51734615?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1723,39500.0,46000.0,руб.,Продавец-кассир (Волжская),https://hh.ru/vacancy/52018740?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1724,40000.0,43000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51101014?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1725,33481.0,39157.0,руб.,Ночной продавец-кассир,https://hh.ru/vacancy/50321178?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1726,,,,Продавец-кассир,https://hh.ru/vacancy/51813439?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1727,,,,Продавец-кассир (ТЦ Авиатор),https://hh.ru/vacancy/50629790?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1728,55000.0,,руб.,"Продавец-кассир (г.Москва, Ломоносовский пр., д. 7, корп. 1)",https://hh.ru/vacancy/43802715?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1729,33000.0,45000.0,руб.,Продавец-кассир (Некрасовка),https://hh.ru/vacancy/47972235?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1730,35544.0,,руб.,Продавец-кассир (Ватутинки),https://hh.ru/vacancy/48769642?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1731,,,,Кассир/Работник кассы (ТЦ Мозаика),https://hh.ru/vacancy/51724035?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1732,33000.0,39000.0,руб.,"Продавец-кассир (Калитники, Новохохловская)",https://hh.ru/vacancy/51958661?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1733,33000.0,39000.0,руб.,"Продавец-кассир (Алексеевская, ВДНХ)",https://hh.ru/vacancy/52095857?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1734,38000.0,42000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51941245?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1735,33481.0,39157.0,руб.,Продавец-кассир (метро Щукинская),https://hh.ru/vacancy/50321063?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1736,38000.0,42000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51941388?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1737,43171.0,50662.0,руб.,Старший продавец-кассир,https://hh.ru/vacancy/50090713?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1738,38000.0,43000.0,руб.,Кассир (м. Курская),https://hh.ru/vacancy/50445762?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1739,35000.0,38000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51941148?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1740,33000.0,39000.0,руб.,"Продавец-кассир (Телецентр, Фонвизинская)",https://hh.ru/vacancy/52095336?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1741,38000.0,42000.0,руб.,"Продавец-кассир, г. Москва",https://hh.ru/vacancy/51938045?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1742,33000.0,43000.0,руб.,Продавец-кассир( поселок Первомайское),https://hh.ru/vacancy/51945995?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1743,33000.0,39000.0,руб.,Продавец-кассир (Юго-восточная ),https://hh.ru/vacancy/48475050?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1744,33000.0,39000.0,руб.,"Продавец-кассир (Телецентр, Фонвизинская)",https://hh.ru/vacancy/52022048?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1745,40000.0,,руб.,Кассир в супермаркет,https://hh.ru/vacancy/51849322?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1746,36000.0,40000.0,руб.,Продавец - Кассир (м. Озерная),https://hh.ru/vacancy/51791396?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1747,36500.0,42500.0,руб.,Продавец-кассир (Жулебино),https://hh.ru/vacancy/52020212?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1748,39089.0,,руб.,Продавец-кассир (м Боровское шоссе),https://hh.ru/vacancy/48122644?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1749,32000.0,35000.0,руб.,Кассир,https://hh.ru/vacancy/51833782?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1750,39089.0,,руб.,Продавец-кассир (м Боровское шоссе),https://hh.ru/vacancy/48122644?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1751,32000.0,35000.0,руб.,Кассир,https://hh.ru/vacancy/51833782?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1752,27832.0,,руб.,Продавец-кассир (Шишкин лес),https://hh.ru/vacancy/42758854?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1753,33000.0,,руб.,Продавец-кассир (м.Раменки),https://hh.ru/vacancy/48273423?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1754,40000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/48542865?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1755,,,,Продавец-кассир (ТК Савеловский),https://hh.ru/vacancy/50651890?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1756,27103.0,,руб.,Продавец-кассир (п Птичное),https://hh.ru/vacancy/51901416?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1757,37000.0,40000.0,руб.,"Продавец-кассир, г. Москва",https://hh.ru/vacancy/51803989?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1758,40000.0,,руб.,"Продавец-кассир (ТЦ Охотный ряд, UNIQLO Новый Арбат)",https://hh.ru/vacancy/47123297?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1759,30000.0,50000.0,руб.,Продавец-кассир (Tommy Hilfiger Аутлет Внуково),https://hh.ru/vacancy/51982066?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1760,40000.0,,руб.,"Продавец-кассир (ТРЦ Кунцево плаза, ТРЦ VEGAS Крокус Сити)",https://hh.ru/vacancy/49176975?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1761,45000.0,55000.0,руб.,Продавец-консультант зоны кафе (м. Полежаевская),https://hh.ru/vacancy/51397104?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1762,60000.0,65000.0,руб.,Продавец-консультант (м. Академическая),https://hh.ru/vacancy/50938719?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1763,45000.0,55000.0,руб.,Продавец-консультант (м. Юго-Западная),https://hh.ru/vacancy/51041382?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1764,45000.0,55000.0,руб.,Продавец-консультант (м. Фили),https://hh.ru/vacancy/50863681?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1765,45000.0,55000.0,руб.,Продавец-консультант (г. Внуково),https://hh.ru/vacancy/50937932?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1766,58000.0,69600.0,руб.,Продавец (м. Лубянка),https://hh.ru/vacancy/47240402?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1767,58000.0,69600.0,руб.,Продавец (м. Марьино),https://hh.ru/vacancy/37520855?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1768,50000.0,99000.0,руб.,Продавец-консультант (м.Дубровка),https://hh.ru/vacancy/52892460?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1769,54000.0,81000.0,руб.,Повар (м. Кропоткинская),https://hh.ru/vacancy/51865548?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1770,48000.0,81000.0,руб.,Повар,https://hh.ru/vacancy/43284537?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1771,45000.0,50000.0,руб.,Администратор стоматологической клиники,https://hh.ru/vacancy/52802660?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1772,45000.0,60000.0,руб.,Комплектовщик / Сборщик интернет заказов Даркстор,https://hh.ru/vacancy/52256240?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1773,40000.0,55000.0,руб.,Комплектовщик заказов к партнёру сервиса Яндекс.Еда,https://hh.ru/vacancy/52182076?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1774,80000.0,130000.0,руб.,Менеджер отдела продаж (онлайн-школа),https://hh.ru/vacancy/52175034?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1775,45000.0,55000.0,руб.,Продавец-консультант зоны кафе (м. Белорусская),https://hh.ru/vacancy/51061935?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1776,45000.0,55000.0,руб.,Продавец-консультант (м. Народное Ополчение),https://hh.ru/vacancy/51843703?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1777,53000.0,83000.0,руб.,Продавец,https://hh.ru/vacancy/52680194?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1778,45000.0,55000.0,руб.,Продавец-консультант (м. Войковская),https://hh.ru/vacancy/51853150?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1779,45000.0,55000.0,руб.,Продавец-консультант (м. Баррикадная),https://hh.ru/vacancy/52493954?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1780,58000.0,69600.0,руб.,Продавец-консультант в салон-магазин МТС (Москва),https://hh.ru/vacancy/46660513?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1781,,,,"Продавец-консультант / Продавец-кассир &Other Stories (ТЦ ""Павелецкая Плаза"")",https://hh.ru/vacancy/52195509?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1782,48000.0,,руб.,Продавец (м. Водный стадион),https://hh.ru/vacancy/52626421?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1783,53000.0,83000.0,руб.,Начинающий специалист,https://hh.ru/vacancy/52662705?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1784,58000.0,69600.0,руб.,Продавец-консультант (м. Отрадное),https://hh.ru/vacancy/39757592?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1785,45000.0,55000.0,руб.,Продавец-консультант (м. Пушкинская),https://hh.ru/vacancy/51896691?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1786,50000.0,99000.0,руб.,Продавец консультант в салон связи,https://hh.ru/vacancy/52608125?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1787,33000.0,36000.0,руб.,Продавец-кассир (Дубровка),https://hh.ru/vacancy/44154386?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1788,36000.0,,руб.,Продавец-кассир (м. Медведково),https://hh.ru/vacancy/47250245?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1789,,,,Кассир-операционист банка,https://hh.ru/vacancy/43722962?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1790,49000.0,58000.0,руб.,Администратор-кассир (м. Молодежная/Сетунь),https://hh.ru/vacancy/51988863?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1791,33000.0,36000.0,руб.,Продавец-кассир (м. Верхние Лихоборы),https://hh.ru/vacancy/49042075?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1792,52500.0,80000.0,руб.,Старший продавец-кассир,https://hh.ru/vacancy/51845681?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1793,33000.0,36000.0,руб.,Продавец-кассир ( Говорово ),https://hh.ru/vacancy/41126888?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1794,40700.0,,руб.,Продавец-кассир (м. Савёловская),https://hh.ru/vacancy/52431412?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1795,40000.0,45000.0,руб.,Старший продавец-кассир (м.Пражская),https://hh.ru/vacancy/52882573?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1796,40000.0,45000.0,руб.,Старший продавец-кассир (м. Перово),https://hh.ru/vacancy/52882851?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1797,40000.0,45000.0,руб.,Старший продавец-кассир (м .Рязанский проспект),https://hh.ru/vacancy/52883297?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1798,40000.0,,руб.,Продавец-кассир (м. Преображенская площадь),https://hh.ru/vacancy/46794972?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1799,40000.0,45000.0,руб.,Старший продавец-кассир (м .Бульвар Рокоссовского),https://hh.ru/vacancy/52882951?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1800,40000.0,,руб.,"Продавец-кассир ""ТРЦ Павелецкая Плаза""",https://hh.ru/vacancy/52041329?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1801,33000.0,36000.0,руб.,Продавец-кассир (м. Нахимовский проспект),https://hh.ru/vacancy/51699423?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1802,35000.0,45000.0,руб.,Кассир (м. Новогиреево),https://hh.ru/vacancy/40830006?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1803,40000.0,,руб.,"Продавец-кассир ""ТЦ Европарк""",https://hh.ru/vacancy/50886542?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1804,40000.0,,руб.,Продавец-кассир (м. Беляево ТЦ Шоколад),https://hh.ru/vacancy/52876218?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1805,49000.0,,руб.,Бухгалтер-кассир,https://hh.ru/vacancy/52797296?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1806,,43000.0,руб.,Продавец-кассир (ТЦ MARI),https://hh.ru/vacancy/52839709?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1807,60000.0,100000.0,руб.,Оператор-кассир АЗС,https://hh.ru/vacancy/52894519?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1808,60000.0,100000.0,руб.,Оператор-кассир АЗС,https://hh.ru/vacancy/52903678?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1809,46500.0,55000.0,руб.,Кассир (ТЦ Колумбус - м.Пражская),https://hh.ru/vacancy/49456253?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1810,33000.0,36000.0,руб.,Продавец-кассир ( Домодедовская ),https://hh.ru/vacancy/49863305?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1811,37000.0,41000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/53003013?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1812,,53300.0,руб.,Продавец-кассир (м. Октябрьское поле),https://hh.ru/vacancy/52875616?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1813,53000.0,53000.0,руб.,Подменный кассир-операционист,https://hh.ru/vacancy/48658157?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1814,40000.0,45000.0,руб.,Старший продавец-кассир (м. Алтуфьево),https://hh.ru/vacancy/52883611?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1815,47106.0,60000.0,руб.,Ночной старший кассир (Фрунзенская),https://hh.ru/vacancy/50510813?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1816,33000.0,36000.0,руб.,Продавец-кассир ( Озёрная ),https://hh.ru/vacancy/43520403?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1817,50000.0,60000.0,руб.,Продавец-кассир / Продавец-консультант (Семёновская),https://hh.ru/vacancy/52431323?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1818,55000.0,,руб.,Продавец-кассир (м.Щелковская),https://hh.ru/vacancy/50880368?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1819,46500.0,,руб.,Продавец-кассир в мобильную группу (г. Москва),https://hh.ru/vacancy/52690078?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1820,50000.0,,руб.,Кассир (ТЦ Метрополис ),https://hh.ru/vacancy/50890473?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1821,33000.0,36000.0,руб.,Продавец-кассир ( м. Первомайская ),https://hh.ru/vacancy/47732427?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1822,33000.0,36000.0,руб.,Продавец-кассир ( м. Перово ),https://hh.ru/vacancy/46006498?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1823,33000.0,36000.0,руб.,Продавец-кассир ( Бутово ),https://hh.ru/vacancy/42304296?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
